data inicio,data termino,nome do evento,Tipo,Estado que ocorrerá,Impacto para a aviação,Dia da semana que iniciará,Dias restantes para o evento,Se terá possível emenda
2025-09-03,2025-09-05,Curso de Limpeza Pós-Obra e Restauração de Pisos - Turma Setembro 2025,Evento Corporativo,"Policenter - Belo Horizonte, MG",Baixo,Wednesday,33,Não
2025-08-01,2025-08-01,"PJE E A NOVA CONTAGEM DE PRAZOS PROCESSUAIS VIA DJEN E ORATÓRIA, INFLUÊNCIA E PERSUASÃO NA ADVOCACIA",Evento Corporativo,"Sebrae - Timon, MA",Baixo,Friday,0,Não
2025-08-11,2025-09-29,Programa de TREINAMENO ON-LINE - TRANSFORMANDO CONHECIMENTO EM AÇÃO,Evento Corporativo,Evento Online,Baixo,Monday,10,Não
2025-08-13,2025-08-13,Liderança e Gestão na Era da IA: novas dinâmicas e oportunidades,Evento Corporativo,"Auditório IPOG - Instituto de Graduação e Pós Graduação - Goiânia, GO",Baixo,Wednesday,12,Não
2025-08-27,2025-08-27,EVENTO NETWORKING POSITIVO - CURITIBA PR,Evento Corporativo,"R. Quênia, 363 - Pinhais, PR",Baixo,Wednesday,26,Não
2025-08-14,2025-08-14,1º FOVID - Fórum de Violência Doméstica de Sergipe,Evento Corporativo,"Palácio da Justiça Tobias Barreto de Menezes - Aracaju, SE",Baixo,Thursday,13,Sim
2025-08-11,2025-08-25,Desafio Finanças Organizadas até o Final do Ano,Evento Corporativo,Evento Online,Baixo,Monday,10,Não
2025-08-26,2025-08-26,Insight na Prática,Evento Corporativo,"Unisul - Auditório C - Palhoça, SC",Baixo,Tuesday,25,Sim
2025-09-13,2025-09-13,ECOMMERCE GOIÁS,Evento Corporativo,"Av. Anhanguera, 2365 - Goiânia, GO",Baixo,Saturday,43,Não
2025-09-27,2025-09-27,EMOVI- IMERSÃO EMPREENDER DE CORAÇÃO 2025,Evento Corporativo,"Hotel Pilar - Ribeirão Pires, SP",Baixo,Saturday,57,Não
2025-08-15,2025-08-15,TRILHA FUTURE MAKERS - #SII2025,Evento Corporativo,"Centro de Convenções de Ilhéus - Ilhéus, BA",Baixo,Friday,14,Não
2025-08-15,2025-08-15,TRILHA AGRO- #SII2025,Evento Corporativo,"Centro de Convenções de Ilhéus - Ilhéus, BA",Baixo,Friday,14,Não
2025-08-15,2025-08-15,REUNIÃO ESTRATÉGICA REGIONAL CSC - CHAPECÓ,Evento Corporativo,"Pollen Parque Científico e Tecnológico - Chapecó, SC",Baixo,Friday,14,Não
2025-09-05,2025-09-06,II Seminário da Fruticultura Irrigada | Barra Agro Show 2025,Evento Corporativo,"Espaço Barra Fruto - Barra, BA",Baixo,Friday,35,Não
2025-08-29,2025-08-29,2o Ciclo de Palestras PROFQUI,Evento Corporativo,Evento Online,Baixo,Friday,28,Não
2025-08-13,2025-08-14,"Horizons 2025 - Inovação, Tecnologia, Sustentabilidade e Negócios",Evento Corporativo,"FIA Business School - São Paulo, SP",Baixo,Wednesday,12,Não
2025-08-12,2025-08-12,TRILHA INOVA DELAS - #SII2025,Evento Corporativo,"Centro de Convenções de Ilhéus - Ilhéus, BA",Baixo,Tuesday,11,Sim
2025-08-20,2025-08-20,IMERSÃO PRESENCIAL - TRÁFEGO PAGO AVANÇADO,Evento Corporativo,"Royal Boutique Paulista Hotel - São Paulo, SP",Baixo,Wednesday,19,Não
2025-08-08,2025-08-08,OAB POR ELAS : FORMAÇÃO E AÇÃO - CURSO DE FORMAÇÃO NO ATENDIMENTOA MULHERES VITIMAS D EVIOLÊNCIA,Evento Corporativo,"OAB Subseção Santo Antonio de Jesus/BA - Santo Antônio de Jesus, BA",Baixo,Friday,7,Não
2025-08-13,2025-08-13,TRILHA ECOSSISTEMA - #SII2025,Evento Corporativo,"Centro de Convenções de Ilhéus - Ilhéus, BA",Baixo,Wednesday,12,Não
2025-08-01,2025-08-01,01/08 Simpósio Internacional de Dor Crônica,Evento Corporativo,"Hospital Samaritano Higienópolis - São Paulo, SP",Baixo,Friday,0,Não
2025-09-30,2025-09-30,Minicurso: Proteção de Dados - Entenda e aplique a LGPD no seu negócio,Evento Corporativo,"Associação Empresarial de Joinville ACIJ - Joinville, SC",Baixo,Tuesday,60,Sim
2025-08-13,2025-08-13,TRILHA IA - Fotos e vídeos que vendem com IA - #SII2025,Evento Corporativo,"Centro de Convenções de Ilhéus - Ilhéus, BA",Baixo,Wednesday,12,Não
2025-08-16,2025-08-16,BEM VIVER NUTRIÇÃO ARACAJU 2025,Evento Corporativo,"Arcus Hotel - Aracaju, SE",Baixo,Saturday,15,Não
2025-03-30,2025-02-28,Especialização em Psicologia Corporal (Semipresencial),Evento Corporativo,"Centro Reichiano & Volpi Psicologia Corporal - Curitiba, PR",Baixo,Sunday,-124,Não
2025-12-07,2025-12-09,Jhonsconvention,Evento Corporativo,Evento Online,Baixo,Sunday,128,Não
2025-03-16,2025-03-19,Terapia Online,Evento Corporativo,Evento Online,Baixo,Sunday,-138,Não
2025-08-08,2025-08-08,Curso de Energia Solar em Belo Horizonte. Curso Instalador e Projetista Solar.,Evento Corporativo,"Bhz Coworking - Belo Horizonte, MG",Baixo,Friday,7,Não
2025-08-04,2025-08-04,Curso de Energia Solar em Goiânia. Curso Instalador e Projetista Solar.,Evento Corporativo,"Hydra Educação - Goiânia, GO",Baixo,Monday,3,Não
2025-03-09,2025-03-09,Curso de Energia Solar em Santos. Curso Instalador e Projetista Solar,Evento Corporativo,"R. José Caballero, 15 - Santos, SP",Baixo,Sunday,-145,Não
2025-08-29,2025-08-29,Curso de Energia Solar em Brasília. Curso Instalador e Projetista Solar.,Evento Corporativo,"Pro Offices - Brasília, DF",Baixo,Friday,28,Não
2025-09-28,2025-09-28,Curso de Energia Solar em Vitória. Curso Instalador e Projetista Solar.,Evento Corporativo,"IEDUV - Vitória, ES",Baixo,Sunday,58,Não
2025-11-30,2025-11-30,Trilha de conhecimento Tess 2025,Evento Corporativo,"Sede Espírito Hub - Linhares, ES",Baixo,Sunday,121,Não
2025-08-30,2025-01-30,PÓS GRADUAÇÃO EM FARMÁCIA CLÍNICA E HOSPITALAR - MATRÍCULA,Evento Corporativo,"FNH - Recife - Recife, PE",Baixo,Saturday,29,Não
2025-10-01,2025-12-31,PER DComp/DCTF (Gravado),Evento Corporativo,Evento Online,Baixo,Wednesday,61,Não
2025-01-01,2025-12-31,PLR em Vídeos Profissionais,Evento Corporativo,"Local a definir - São Paulo, SP",Baixo,Wednesday,-212,Não
2025-12-16,2025-09-15,Projeto Dona de Mim,Evento Corporativo,"Instituto Millênium - Cajamar, SP",Baixo,Tuesday,137,Sim
2025-09-26,2025-09-26,Unoesc Day 2025 | Chapecó,Evento Corporativo,"Unoesc Chapecó - Chapecó, SC",Baixo,Friday,56,Não
2025-10-11,2025-10-11,Descomplicando a liderança com IA - Prática e Networking para Líderes em Curitiba - 7ª edição,Evento Corporativo,"Agência de Gestão - Curitiba, PR",Baixo,Saturday,71,Não
2025-04-24,2025-07-31,Minicurso de Introdução a Meditação,Evento Corporativo,Evento Online,Baixo,Thursday,-99,Sim
2025-06-15,2025-06-17,ACADEMY UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,-47,Não
2025-11-02,2025-11-04,ACADEMY UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,93,Não
2025-11-23,2025-11-25,ACADEMY UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,114,Não
2025-12-14,2025-12-16,ACADEMY UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,135,Não
2025-07-27,2025-07-29,BUSINESS UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,-5,Não
2025-09-07,2025-09-09,BUSINESS UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,37,Não
2025-11-16,2025-11-18,BUSINESS UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,107,Não
2025-08-23,2025-08-23,PEC MANAUS,Evento Corporativo,"Local a definir - Manaus, AM",Baixo,Saturday,22,Não
2025-09-06,2025-09-06,PEC BELO HORIZONTE,Evento Corporativo,"Local a definir - Belo Horizonte, MG",Baixo,Saturday,36,Não
2025-12-15,2025-12-18,Leading SAFe com certificação SAFe® Agilist (SA) - 100% em Português,Evento Corporativo,Evento Online,Baixo,Monday,136,Não
2025-10-27,2025-10-31,SAFe Lean Portfolio Management com certificação SAFe® LPM - 100% em Português,Evento Corporativo,Evento Online,Baixo,Monday,87,Não
2025-11-22,2025-11-22,CURSO PRESENCIAL: Técnicas de Vendas e Negociação,Evento Corporativo,"Rua Tenente Brito Melo, 433 - 3o andar - Belo Horizonte, MG",Baixo,Saturday,113,Não
2025-09-20,2025-09-21,Programa de Crescimento Empresarial - HPB (MÓDULO 02),Evento Corporativo,"Coutinho Treinamentos - Barcarena, PA",Baixo,Saturday,50,Não
2025-11-07,2025-11-30,Formação Breve em Arteterapia - Turma 1 (Desconto exclusivo),Evento Corporativo,Evento Online,Baixo,Friday,98,Não
2025-10-08,2025-10-31,- Formação Breve em Psicopatologia Infantil - Turma 1,Evento Corporativo,Evento Online,Baixo,Wednesday,68,Não
2025-11-15,2025-11-30,Formação Teórico-prática em Terapia Cognitivo- Comportamental - Turma 11 (Desconto exclusivo),Evento Corporativo,Evento Online,Baixo,Saturday,106,Não
2025-10-25,2025-10-31,Formação Avaliação Psicológica e Neuropsicologia - Turma 6 (Desconto exclusivo),Evento Corporativo,Evento Online,Baixo,Saturday,85,Não
2025-12-13,2025-12-31,Formação em Psicofarmacologia - Turma 9 (Desconto exclusivo),Evento Corporativo,Evento Online,Baixo,Saturday,134,Não
2025-03-09,2025-03-11,BUSINESS UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,-145,Não
2025-04-13,2025-04-15,ACADEMY UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,-110,Não
2025-03-02,2025-03-04,ACADEMY UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,-152,Não
2025-02-23,2025-02-25,ACADEMY UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,-159,Não
2025-02-09,2025-02-11,ACADEMY UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Sunday,-173,Não
2025-05-31,2025-09-27,CURSO DE FORMAÇÃO E ATUALIZAÇÃO DE CUIDADORES PARA PESSOAS IDOSAS,Evento Corporativo,"R. Benjamin Constant, 153 - São Paulo, SP",Baixo,Saturday,-62,Não
2025-09-20,2025-09-21,Leading SAFe com certificação SAFe® Agilist (SA) - 100% em Português,Evento Corporativo,Evento Online,Baixo,Saturday,50,Não
2025-10-21,2025-10-21,Vendendo para o C-Level,Evento Corporativo,Evento Online,Baixo,Tuesday,81,Sim
2025-09-04,2025-09-05,VISAGE UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Thursday,34,Sim
2025-08-07,2025-08-08,VISAGE UNIVERSITY,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Thursday,6,Sim
2025-04-18,2025-04-17,Reduza seus Custos e potencialize a inovação com HUAWEI CLOUD,Evento Corporativo,Evento Online,Baixo,Friday,-105,Não
2025-09-20,2025-09-30,Formação Teórico-prática em Fenomenologia Existencial - Turma 1 (Desconto exclusivo),Evento Corporativo,Evento Online,Baixo,Saturday,50,Não
2025-03-27,2025-12-31,Contabilidade Aplicada às Normas do Terceiro Setor (Gravado),Evento Corporativo,Evento Online,Baixo,Thursday,-127,Sim
2025-03-10,2025-12-21,Especialização Odontopediatria - Uniensino,Evento Corporativo,"UniEnsino - Curitiba, PR",Baixo,Monday,-144,Não
2025-11-13,2025-11-14,BARBER DAY EDUCATORS,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Thursday,104,Sim
2025-08-07,2025-08-08,BARBER DAY EDUCATORS,Evento Corporativo,"BARBER DAY UNIVERSITY - Barueri, SP",Baixo,Thursday,6,Sim
2025-12-12,2025-12-12,COMBO MASTERCLASS + RETO LA ENERGÍA DEL DINERO: Transforma sua relação com o dinheiro e atrai abundâ,Evento Corporativo,Evento Online,Baixo,Friday,133,Não
2025-03-10,2025-03-10,Especialização em Ortodontia Uniensino.,Evento Corporativo,"UniEnsino - Curitiba, PR",Baixo,Monday,-144,Não
2025-09-17,2025-09-17,Agile Shortcuts Webinar (Gratuito),Evento Corporativo,Evento Online,Baixo,Wednesday,47,Não
2025-08-26,2025-08-26,OTIMIZA 360° MUNHOZ ASSESSORIA CONTABIL | REFORMA TRIBUTÁRIA | CURITIBA -PR,Evento Corporativo,"Rua Angelo Greca, 70 - Curitiba, PR",Baixo,Tuesday,25,Sim
2025-08-23,2025-08-23,Mulheres de Essência em São Paulo - Edição Social,Evento Corporativo,"Av. Pedro Roschel Gottsfritz, 401 - São Paulo, SP",Baixo,Saturday,22,Não
2025-05-26,2025-11-25,CAU/MG Itinerante - Inovação e empreendedorismo,Evento Corporativo,"San Diego Suítes Ipatinga - Ipatinga, MG",Baixo,Monday,-67,Não
2025-08-20,2025-08-22,"Treinamento Tableau Avançado - 20, 21 e 22 de agosto de 2025 - Período 09 h às 12 horas",Evento Corporativo,Evento Online,Baixo,Wednesday,19,Não
2025-04-01,2025-04-29,CARREIRA ESG: GREEN SKILLS PARA IMPULSIONAR NEGÓCIOS SUSTENTÁVEIS - TURMA 3,Evento Corporativo,Evento Online,Baixo,Tuesday,-122,Sim
2025-08-02,2025-11-22,SÁBADO GUIA INTERNACIONAL+GUIA NACIONAL+REGIONAL turma 25.3,Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-08-23,2025-08-24,Estudo em ateliê: O imaginário dos monstros na sensibilidade das crianças com Gandhy Piorski,Evento Corporativo,"AmpliAção - Espaço Clínico - Florianópolis, SC",Baixo,Saturday,22,Não
2025-10-07,2025-10-09,SEMINÁRIO SOBRE FERTILIZANTES FLORESTAIS,Evento Corporativo,Evento Online,Baixo,Tuesday,67,Sim
2025-11-13,2025-11-16,CONGRESSO BRASILEIRO DE ACUPUNTURA - ABA,Evento Corporativo,"Av. Beira Mar, 2380 - Fortaleza, CE",Baixo,Thursday,104,Sim
2025-08-09,2025-08-09,CURSO DE APLICAÇÃO WISC - TEORIA E PRÁTICA,Evento Corporativo,"R. Teixeira de Freitas, 209 - Aracaju, SE",Baixo,Saturday,8,Não
2025-02-10,2025-02-12,Barber Experience [Segunda Edição],Evento Corporativo,"Local a definir - Ijuí, RS",Baixo,Monday,-172,Não
2025-07-07,2025-08-18,Disciplina | Aspectos específicos da pesquisa envolvendo pacientes graves - PG Acadêmica HIAE,Evento Corporativo,Evento Online,Baixo,Monday,-25,Não
2025-10-06,2025-10-09,CURSO REELS PRO DO INSTAGRAM OUTUBRO 2025,Evento Corporativo,"EWS ESCOLA DE MARKETING PARA EMPREENDEDORES - Curitiba, PR",Baixo,Monday,66,Não
2025-11-11,2025-11-11,Comissão de Mineração (CM),Evento Corporativo,"CCBC - São Paulo, SP",Baixo,Tuesday,102,Sim
2025-09-23,2025-09-23,Comissão de Investimento e Infraestrutura (CII),Evento Corporativo,"CCBC - São Paulo, SP",Baixo,Tuesday,53,Sim
2025-11-06,2025-11-06,Reunião CAE | Novembro,Evento Corporativo,"CCBC - São Paulo, SP",Baixo,Thursday,97,Sim
2025-08-02,2025-08-03,PDPF: Privacy and Data Protection Foundation,Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-11-08,2025-11-09,Congresso Treinamento e Hipertrofia,Evento Corporativo,"Expogramado - Gramado, RS",Baixo,Saturday,99,Não
2025-11-29,2025-11-30,Biomecânica Experience Tour - Fortaleza,Evento Corporativo,"Local a definir - Fortaleza, CE",Baixo,Saturday,120,Não
2025-04-01,2025-12-31,Gestão da Tecnologia em Saúde,Evento Corporativo,Evento Online,Baixo,Tuesday,-122,Sim
2025-08-21,2025-08-21,Encontro de Síndicos - Os 5 Desafios Reais da Gestão Condominial - Itú,Evento Corporativo,"Alameda das Amoreiras, 81 - Itu, SP",Baixo,Thursday,20,Sim
2025-08-02,2025-08-02,"Responsabilidade Civil, Criminal na Prática do Terapeuta Integrativo e Profissionais da Saúde",Evento Corporativo,Evento Online,Baixo,Saturday,1,Não
2025-08-23,2025-08-23,Curso Gestão de Tráfego para Negócios Locais Petrópolis,Evento Corporativo,"Bauhaus Expansão - Petrópolis, RJ",Baixo,Saturday,22,Não
2025-10-16,2025-10-17,"OUTUBRO - Módulos 1, 2 VRF MIDEA",Evento Corporativo,"Centro de Treinamento POLOAR & STR - São Paulo, SP",Baixo,Thursday,76,Sim
2025-10-17,2025-10-18,11° CURSO INTRODUTÓRIO PRÁTICO DE INTEGRAÇÃO SENSORIAL,Evento Corporativo,"Helbor Offices São Vicente - São Vicente, SP",Baixo,Friday,77,Não
2025-10-02,2025-10-02,SUMMIT RENTAL GESTORAS 2025 - O Maior Encontro de Liderança Feminina no Rental !,Evento Corporativo,"Hotel Pullman São Paulo Guarulhos Aeroporto - Guarulhos, SP",Baixo,Thursday,62,Sim
2025-05-21,2025-12-31,Arrebentando Paradigmas 4° Edição. Negócios e Constelações Familiar Empresarial,Evento Corporativo,"Unifacvest Ponta Grossa - Ponta Grossa, PR",Baixo,Wednesday,-72,Não
2025-08-07,2025-08-07,BNI Zona Sul SP: Amplie sua Rede de Contatos Empresariais,Evento Corporativo,"Terraço Gastronomia - Alexandre Dumas - São Paulo, SP",Baixo,Thursday,6,Sim
2025-11-25,2025-11-25,Online | Treinamento DEXIS - novembro,Evento Corporativo,Evento Online,Baixo,Tuesday,116,Sim
2025-09-20,2025-09-20,WINNICOTT E BOLLAS NA CLÍNICA PSICANALÍTICA,Evento Corporativo,Evento Online,Baixo,Saturday,50,Não
2025-09-25,2025-09-26,EXPO ALTO TIETE 2025,Evento Corporativo,"SECRETARIA DE SERVIÇOS URBANOS DE ITAQUAQUECETUBA - Itaquaquecetuba, SP",Baixo,Thursday,55,Sim
2025-09-26,2025-09-28,ENCONTRO ABELHEIRO 2025 - Polinizando o Brasil e o Mundo,Evento Corporativo,"Parque Acapesu - Carazinho, RS",Baixo,Friday,56,Não
2025-12-04,2025-12-04,Presencial | Credenciamento DEXIS - Dezembro,Evento Corporativo,"Envista Holdings Brazil - São Paulo, SP",Baixo,Thursday,125,Sim
2025-07-31,2025-07-31,184º EJE - Encontro de Jornadas Empreendedoras,Evento Corporativo,Evento Online,Baixo,Thursday,-1,Sim
2025-03-24,2025-12-31,SIT TOUR: visita Guiada Secretaria de Inovação e Tecnologia,Evento Corporativo,"Centro de Inovação e Tecnologia- CIT - Barueri, SP",Baixo,Monday,-130,Não
2025-09-27,2025-09-27,COLÓQUIOS DE FAMÍLIA E SUCESSÕES Edição Setembro/2024,Evento Corporativo,"Faculdade de Direito VERBO - Porto Alegre, RS",Baixo,Saturday,57,Não
2025-11-25,2025-11-27,FIMAN - FEIRA INTERNACIONAL DA MANDIOCA,Evento Corporativo,"Sociedade Rural do Noroeste do Paraná - Paranavaí, PR",Baixo,Tuesday,116,Sim
2025-02-17,2025-11-29,Aulas de conversação American Academy School SBC,Evento Corporativo,"American Academy School SBC - São Bernardo do Campo, SP",Baixo,Monday,-165,Não
2025-03-31,2025-08-04,"Grupo de estudos ""Livro Aprendendo ACT""",Evento Corporativo,Evento Online,Baixo,Monday,-123,Não
2025-09-21,2025-09-21,REFLORESTAR BRASÍLIA,Evento Corporativo,"Córrego do Ouro - Brasília, DF",Baixo,Sunday,51,Não
2025-04-07,2025-08-04,Curso: Formação de Compradores e Negociadores,Evento Corporativo,"Associação Empresarial de Joinville ACIJ - Joinville, SC",Baixo,Monday,-116,Não
2025-08-30,2025-08-31,IMERSÃO DE CUIDADOS DE ÚLCERA EM PÉ DE PESSOAS COM DIABETES - RECIFE-PE,Evento Corporativo,"Rua Waldemar Nery Carneiro Monteiro, 324 - Recife, PE",Baixo,Saturday,29,Não
2025-10-04,2025-10-04,Jornada Formativa: A violência contra idosos: cuidar de quem (não) cuidou?,Evento Corporativo,"R. Dr. Quirino, 1856 - Campinas, SP",Baixo,Saturday,64,Não
2025-03-12,2025-03-12,Palestra: O que é ser mulher advogada? Exemplos que inspiram,Evento Corporativo,"AESPI - Ensino Superior do Piauí - Teresina, PI",Baixo,Wednesday,-142,Não
2025-10-13,2025-10-21,Gestão de Custos e Formação de Preços (On-line),Evento Corporativo,Evento Online,Baixo,Monday,73,Não
2025-08-23,2025-08-23,SER PSI. VIVER PRÓPOSITO!,Evento Corporativo,"SEBREAE - PE - Recife, PE",Baixo,Saturday,22,Não
2025-07-29,2025-11-25,Curso de Cuidador Faculdade Eleven,Evento Corporativo,"Faculdade Eleven - Curitiba, PR",Baixo,Tuesday,-3,Sim
2025-04-14,2025-12-28,Escrita Criativa Descomplicada,Evento Corporativo,Evento Online,Baixo,Monday,-109,Não
2025-08-23,2025-08-24,Kizomba 1° Encontro de Todas as Tribos Pretas,Evento Corporativo,"Local a definir - São Paulo, SP",Baixo,Saturday,22,Não
2025-11-12,2025-11-12,Atualiza Telecom Goias-GO - Encontro e Feira de Provedores Goias-GO,Evento Corporativo,"Local a definir - Goiás, GO",Baixo,Wednesday,103,Não
2025-09-15,2025-09-18,"Curso de Energia Solar em São Paulo dias 15,16,17 e 18/09/2025",Evento Corporativo,"Curso de Energia Solar em São Paulo LGL Solar - São Paulo, SP",Baixo,Monday,45,Não
2025-08-28,2025-12-31,Cientistas de Dados,Evento Corporativo,Evento Online,Baixo,Thursday,27,Sim
2025-10-26,2025-08-30,ABC DA RESSONÂNCIA MAGNÉTICA,Evento Corporativo,"Goiânia - Goiânia, GO",Baixo,Sunday,86,Não
2025-09-18,2025-09-18,Pharma Station 2025,Evento Corporativo,"Associação Empresarial de Criciúma - Criciúma, SC",Baixo,Thursday,48,Sim
2025-09-27,2025-09-28,"1º Congresso Conexões Inclusivas - Educação, Inclusão e Neurociência",Evento Corporativo,"Villa s Eventos - Novo Horizonte, SP",Baixo,Saturday,57,Não
2025-10-14,2025-10-14,Venda de VALOR,Evento Corporativo,Evento Online,Baixo,Tuesday,74,Sim
2025-09-16,2025-09-16,Plano de Vendas ou Carteira (Territory Plan),Evento Corporativo,Evento Online,Baixo,Tuesday,46,Sim
2025-10-07,2025-10-07,Plano de Conta (Account Plan),Evento Corporativo,Evento Online,Baixo,Tuesday,67,Sim
2025-10-08,2025-10-09,4º BIM SUMMIT BRASIL,Evento Corporativo,"Local a definir - Belo Horizonte, MG",Baixo,Wednesday,68,Não
2025-10-26,2025-10-26,Neuroarquitetura aplicada aos ambientes e Gestão de escritórios de arquitetura e design de interiore,Evento Corporativo,Evento Online,Baixo,Sunday,86,Não
2025-09-05,2025-09-05,Atendimento do bebê e criança com T21 - Síndrome de Down,Evento Corporativo,Evento Online,Baixo,Friday,35,Não
2025-08-05,2025-08-14,POWER BI Desktop (On-line),Evento Corporativo,Evento Online,Baixo,Tuesday,4,Sim
2025-10-23,2025-10-23,CALCULO DO FATOR R DO SIMPLES NACIONAL COM EXCEL VBA E PLANEJAMENTO TRIBUTÁRIO NA PRÁTICA COM EXCEL,Evento Corporativo,"Av. Paulista, 2073 BNE EDU - São Paulo, SP",Baixo,Thursday,83,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - São José dos Campos - São José dos Campos, SP",Baixo,Tuesday,18,Sim
2025-09-25,2025-09-25,Papo de Empresário 2025,Evento Corporativo,"TC Chicotes - São Paulo, SP",Baixo,Thursday,55,Sim
2025-10-13,2025-10-17,"SUBESTAÇÕES - CONCEITOS, EQUIPAMENTOS, MANUTENÇÃO E OPERAÇÃO",Evento Corporativo,Evento Online,Baixo,Monday,73,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Caruaru - Caruaru, PE",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Santo André - Santo André, SP",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Maceió - Maceió, AL",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Osasco - Osasco, SP",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Porto Alegre - Porto Alegre, RS",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Curitiba - Curitiba, PR",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Guarulhos - Guarulhos, SP",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Balneário Camboriú - Balneário Camboriú, SC",Baixo,Friday,21,Não
2025-08-22,2025-08-22,O PODER DA INTELIGÊNCIA FINANCEIRA NA PRÁTICA - PASSO A PASSO,Evento Corporativo,"O evento será online - Salvador - Salvador, BA",Baixo,Friday,21,Não
2025-08-18,2025-08-21,Kanban System Design - KSD111 | agosto/2025,Evento Corporativo,Evento Online,Baixo,Monday,17,Não
2025-08-14,2025-08-22,Curso de Transfer Price – Preço de Transferência,Evento Corporativo,Evento Online,Baixo,Thursday,13,Sim
2025-08-02,2025-08-02,1° CONFERENCE ENFERMAGEM PROTAGONISTA DAY,Evento Corporativo,"Larison Hotéis - Porto Velho, RO",Baixo,Saturday,1,Não
2025-07-02,2025-10-03,ESTUDANTES E FAMILIARES: curso + comunicaativo: comunicação alternativa aumentativa,Evento Corporativo,"Local a definir - Belém, PA",Baixo,Wednesday,-30,Não
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Uberlândia - Uberlândia, MG",Baixo,Tuesday,18,Sim
2025-08-19,2025-08-19,APRENDA COMO MONTAR UMA DISTRIBUIDORA DE BEBIDAS DO ZERO,Evento Corporativo,"O evento será online - Belo Horizonte - Belo Horizonte, MG",Baixo,Tuesday,18,Sim
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Sinop - Sinop, MT",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Campos dos Goytacazes - Campos dos Goytacazes, RJ",Baixo,Monday,17,Não
2025-08-18,2025-08-18,O PODER DA GESTÃO FINANCEIRA 2.0,Evento Corporativo,"O evento será online - Araraquara - Araraquara, SP",Baixo,Monday,17,Não
